last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Graves,Sam,B.,,,Sam Graves,11/7/1963,M,rep,MO,6,,Republican,https://graves.house.gov,https://graves.house.gov,1135 Longworth House Office Building Washington DC 20515-2506,202-225-7041,,http://graves.house.gov/common/rss/index.cfm?rss=25,RepSamGraves,29766367,118514606128,,UCdg2ybvoHsSW6t7iJnKHlNg,,G000546,1656,N00013323,,H0MO06073,89873,400158,9425,Sam Graves,,20124,Sam Graves
Green,Al,,,,Al Green,9/1/1947,M,rep,TX,9,,Democrat,https://algreen.house.gov,https://algreen.house.gov,2347 Rayburn House Office Building Washington DC 20515-4309,202-225-7508,,http://algreen.house.gov/rss.xml,RepAlGreen,156333623,repalgreen,RepAlGreen,UCFtgMZm1YUXaZ8OtOj-GDjA,,G000553,1803,N00026686,,H4TX09095,1012969,400653,49680,Al Green,,20529,Al Green (politician)
Griffith,H.,Morgan,,,H. Morgan Griffith,3/15/1958,M,rep,VA,9,,Republican,https://morgangriffith.house.gov,https://morgangriffith.house.gov,2110 Rayburn House Office Building Washington DC 20515-4609,202-225-3861,,http://morgangriffith.house.gov/news/rss.aspx,RepMGriffith,234057152,RepMorganGriffith,RepMorganGriffith,UCzxqD7EY_Rdvbc0spbaYkJA,,G000568,2070,N00032029,,H0VA09055,62766,412485,5148,Morgan Griffith,,21191,Morgan Griffith
Guthrie,Brett,,,,Brett Guthrie,2/18/1964,M,rep,KY,2,,Republican,https://guthrie.house.gov,https://guthrie.house.gov,2161 Rayburn House Office Building Washington DC 20515-1702,202-225-3501,,http://guthrie.house.gov/common/rss/?rss=24,RepGuthrie,1908143071,CongressmanGuthrie,BrettGuthrie,UCdJhDw-YbdH0RHfWK0sIfiw,,G000558,1922,N00029675,,H8KY02031,1031343,412278,18829,Brett Guthrie,,20916,Brett Guthrie
Harris,Andy,,,,Andy Harris,1/25/1957,M,rep,MD,1,,Republican,https://harris.house.gov,https://harris.house.gov,1536 Longworth House Office Building Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,960962340,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,,H001052,2026,N00029147,,H8MD01094,1033464,412434,19157,Andrew Harris,,21139,Andy Harris (politician)
Heinrich,Martin,,,,Martin Heinrich,10/17/1971,M,sen,NM,,1,Democrat,https://www.heinrich.senate.gov,https://www.heinrich.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-5521,https://www.heinrich.senate.gov/contact,,MartinHeinrich,1099199839,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,,H001046,1937,N00029835,S359,"H8NM01224,S2NM00088",1030686,412281,74517,Martin Heinrich,,20930,Martin Heinrich
Himes,James,A.,,Jim,James A. Himes,7/5/1966,M,rep,CT,4,,Democrat,https://himes.house.gov,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,jahimes,,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,@RepJimHimes@mastodon.social,H001047,1913,N00029070,,H8CT04172,1031341,412282,106744,Jim Himes,,20907,Jim Himes
Hirono,Mazie,K.,,,Mazie K. Hirono,11/3/1947,F,sen,HI,,1,Democrat,https://www.hirono.senate.gov,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,92186819,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,,H001042,1844,N00028139,S361,"H6HI02251,S2HI00106",91216,412200,1677,Mazie K. Hirono,,20713,Mazie Hirono
Hoeven,John,,,,John Hoeven,3/13/1957,M,sen,ND,,3,Republican,https://www.hoeven.senate.gov,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,https://www.hoeven.senate.gov/contact/contact-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,382791093,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,,H001061,2079,N00031688,S344,S0ND00093,85233,412494,41788,John Hoeven,,41107,John Hoeven
Hoyer,Steny,H.,,,Steny H. Hoyer,6/14/1939,M,rep,MD,5,,Democrat,https://hoyer.house.gov,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,RepStenyHoyer,22012091,WhipHoyer,LeaderHoyer,UCvxgqX65cdhHNjJn64cgY9g,,H000874,566,N00001821,,H2MD05155,1919,400189,26890,Steny Hoyer,,14873,Steny Hoyer
Huizenga,Bill,,,,Bill Huizenga,1/31/1969,M,rep,MI,4,,Republican,https://huizenga.house.gov,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2204,202-225-4401,,http://huizenga.house.gov/news/rss.aspx,RepHuizenga,233949261,RepHuizenga,RepHuizenga,UCQPlLLiMnysMmeJ5qUSSjQg,,H001058,2028,N00030673,,H0MI02094,1033765,412437,38351,Bill Huizenga,,21142,Bill Huizenga
Johnson,Henry,C.,Jr.,Hank,"Henry C. ""Hank"" Johnson, Jr.",10/2/1954,M,rep,GA,4,,Democrat,https://hankjohnson.house.gov,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,https://hankjohnson.house.gov/zip_authentication?form=/contact/email-me,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,24745957,115356957005,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,,J000288,1843,N00027848,,H6GA04129,1020576,412199,68070,"Henry C. Johnson, Jr.",,20712,Hank Johnson
Johnson,Ron,,,,Ron Johnson,4/8/1955,M,sen,WI,,3,Republican,https://www.ronjohnson.senate.gov,https://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,233737858,senronjohnson,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,,J000293,2086,N00032546,S345,S0WI00197,62835,412496,126217,Ron Johnson (Wisconsin),,41111,Ron Johnson
Jordan,Jim,,,,Jim Jordan,2/17/1964,M,rep,OH,4,,Republican,https://jordan.house.gov,https://jordan.house.gov,2056 Rayburn House Office Building Washington DC 20515-3504,202-225-2676,,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,18166778,repjimjordan,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,,J000289,1868,N00027894,,H6OH04082,1022879,412226,8158,Jim Jordan,,20738,Jim Jordan
Kaptur,Marcy,,,,Marcy Kaptur,6/17/1946,F,rep,OH,9,,Democrat,https://kaptur.house.gov,https://kaptur.house.gov,2314 Rayburn House Office Building Washington DC 20515-3509,202-225-4146,,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,581141508,RepresentativeMarcyKaptur,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,,K000009,616,N00003522,,H2OH09031,1458,400211,27016,Marcy Kaptur,,15029,Marcy Kaptur
Keating,William,R.,,,William R. Keating,9/6/1952,M,rep,MA,9,,Democrat,https://keating.house.gov,https://keating.house.gov,2372 Rayburn House Office Building Washington DC 20515-2109,202-225-3111,,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,232992031,Congressman.Keating,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,,K000375,2025,N00031933,,H0MA10082,61856,412435,4743,Bill Keating,,21140,Bill Keating (politician)
Kelly,Mike,,,,Mike Kelly,5/10/1948,M,rep,PA,16,,Republican,https://kelly.house.gov,https://kelly.house.gov,1707 Longworth House Office Building Washington DC 20515-3816,202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,935368364,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,,K000376,2051,N00031647,,H0PA03271,62696,412465,119463,Mike Kelly,,21167,Mike Kelly (Pennsylvania politician)
Lankford,James,,,,James Lankford,3/4/1968,M,sen,OK,,3,Republican,https://www.lankford.senate.gov,https://www.lankford.senate.gov,731 Hart Senate Office Building Washington DC 20510,202-224-5754,https://www.lankford.senate.gov/contact/email,,SenatorLankford,225921757,SenatorLankford,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,,L000575,2050,N00031129,S378,"H0OK05114,S4OK00232",1033847,412464,124938,James Lankford,,21166,James Lankford
Larsen,Rick,,,,Rick Larsen,6/15/1965,M,rep,WA,2,,Democrat,https://larsen.house.gov,https://larsen.house.gov,2163 Rayburn House Office Building Washington DC 20515-4702,202-225-2605,,http://larsen.house.gov/rss.xml,RepRickLarsen,404132211,RepRickLarsen,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,,L000560,1675,N00009759,,H0WA02080,86610,400232,56231,Rick Larsen,,20145,Rick Larsen
Larson,John,B.,,,John B. Larson,7/22/1948,M,rep,CT,1,,Democrat,https://larson.house.gov,https://larson.house.gov,1501 Longworth House Office Building Washington DC 20515-0701,202-225-2265,,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,50452197,RepJohnLarson,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,,L000557,1583,N00000575,,H8CT01046,36596,400233,17188,John B. Larson,,29908,John B. Larson
Latta,Robert,E.,,,Robert E. Latta,4/18/1956,M,rep,OH,5,,Republican,https://latta.house.gov,https://latta.house.gov,2470 Rayburn House Office Building Washington DC 20515-3505,202-225-6405,,http://latta.house.gov/news/rss.aspx,BobLatta,15394954,boblatta,CongressmanBobLatta,UCVSBVHoWu-eWnBBQaMKZ_sQ,,L000566,1885,N00012233,,H8OH05036,1028071,412256,9926,Robert E. Latta,,20755,Bob Latta
Lee,Mike,,,,Mike Lee,6/4/1971,M,sen,UT,,3,Republican,https://www.lee.senate.gov,https://www.lee.senate.gov,363 Russell Senate Office Building Washington DC 20510,202-224-5444,https://www.lee.senate.gov/public/index.cfm/contact,http://www.lee.senate.gov/public/index.cfm/rss/feed,SenMikeLee,88784440,senatormikelee,senatormikelee,UCplVxs_j_sLAt0fkplXcl4A,,L000577,2080,N00031696,S346,S0UT00165,9267977,412495,66395,Mike Lee,,41110,Mike Lee
Lofgren,Zoe,,,,Zoe Lofgren,12/21/1947,F,rep,CA,18,,Democrat,https://lofgren.house.gov,https://lofgren.house.gov,1401 Longworth House Office Building Washington DC 20515-0518,202-225-3072,https://lofgren.house.gov/address_authentication?form=/contact,http://lofgren.house.gov/index.php?format=feed&amp;type=rss,RepZoeLofgren,267938462,zoelofgren,RepZoeLofgren,UCOaQ79adORFcaTuJZoIFuZQ,,L000397,701,N00007479,,H4CA16049,36520,400245,21899,Zoe Lofgren,,29504,Zoe Lofgren
Lucas,Frank,D.,,,Frank D. Lucas,1/6/1960,M,rep,OK,3,,Republican,https://lucas.house.gov,https://lucas.house.gov,2405 Rayburn House Office Building Washington DC 20515-3603,202-225-5565,,http://lucas.house.gov/rss.xml,RepFrankLucas,242772524,RepFrankLucas,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,,L000491,711,N00005559,,H4OK06056,35692,400247,27032,Frank D. Lucas,,29393,Frank Lucas (Oklahoma politician)
Luján,Ben,Ray,,,Ben Ray Luján,6/7/1972,M,sen,NM,,2,Democrat,https://www.lujan.senate.gov,https://www.lujan.senate.gov,498 Russell Senate Office Building Washington DC 20510,202-224-6621,https://www.lujan.senate.gov/contact/,,SenatorLujan,19318314,SenatorLujan,,,,L000570,1939,N00029562,S409,"H8NM03196,S0NM00058",1031351,412293,102842,Ben Ray Luján,,20932,Ben Ray Luján
Lynch,Stephen,F.,,,Stephen F. Lynch,3/31/1955,M,rep,MA,8,,Democrat,https://lynch.house.gov,https://lynch.house.gov,2109 Rayburn House Office Building Washington DC 20515-2108,202-225-8273,,http://lynch.house.gov/rss.xml,RepStephenLynch,310310133,repstephenlynch,RepLynch,UCxL4zG0YWqC5XTO4af_FOgw,,L000562,1686,N00013855,,"H2MA09072,S0MA00083",1000222,400249,4844,Stephen Lynch,,20119,Stephen Lynch (politician)
Markey,Edward,J.,,Ed,Edward J. Markey,7/11/1946,M,sen,MA,,2,Democrat,https://www.markey.senate.gov,https://www.markey.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2742,https://www.markey.senate.gov/contact,,SenMarkey,21406834,EdJMarkey,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,,M000133,735,N00000270,S369,"H6MA07101,S4MA00028",260,400253,26900,Ed Markey,,14435,Ed Markey
Matsui,Doris,O.,,,Doris O. Matsui,9/25/1944,F,rep,CA,7,,Democrat,https://matsui.house.gov,https://matsui.house.gov,2206 Rayburn House Office Building Washington DC 20515-0507,202-225-7163,https://matsuiforms.house.gov/contact/,http://matsui.house.gov/index.php?format=feed&amp;type=rss,DorisMatsui,38254095,doris.matsui,RepDorisMatsui,UCSqqxVkvskHq3cY2MCbTZsw,,M001163,1814,N00027459,,H6CA05195,26602,400663,28593,Doris Matsui,,20538,Doris Matsui
McCaul,Michael,T.,,,Michael T. McCaul,1/14/1962,M,rep,TX,10,,Republican,https://mccaul.house.gov,https://mccaul.house.gov,2300 Rayburn House Office Building Washington DC 20515-4310,202-225-2401,,,RepMcCaul,26424123,michaeltmccaul,MichaelTMcCaul,UCRw6sGE0PH7_FCeTT3PQRaA,,M001157,1804,N00026460,,H4TX10093,1013056,400654,49210,Michael McCaul,,20530,Michael McCaul
McClintock,Tom,,,,Tom McClintock,7/10/1956,M,rep,CA,5,,Republican,https://mcclintock.house.gov,https://mcclintock.house.gov,2256 Rayburn House Office Building Washington DC 20515-0505,202-225-2511,https://mcclintock.house.gov/address_authentication?form=/contact/email-me,http://mcclintock.house.gov/atom.xml,RepMcClintock,50152441,81125319109,McClintockCA04,UCMh04KC4LfIzKoXh2Xws_pw,,M001177,1908,N00006863,,"H8CA04152,H6CA21135",30359,412295,9715,Tom McClintock,,20903,Tom McClintock
McCollum,Betty,Louise,,,Betty McCollum,7/12/1954,F,rep,MN,4,,Democrat,https://mccollum.house.gov,https://mccollum.house.gov,2426 Rayburn House Office Building Washington DC 20515-2304,202-225-6631,,http://mccollum.house.gov/rss.xml,BettyMcCollum04,516880804,repbettymccollum,BMcCollum04,UC3sZJSdiZo2EBHbsOlsnI7A,,M001143,1653,N00012942,,H0MN04049,86670,400259,3812,Betty McCollum,,20122,Betty McCollum
McGovern,James,P.,,Jim,James P. McGovern,11/20/1959,M,rep,MA,2,,Democrat,https://mcgovern.house.gov,https://mcgovern.house.gov,370 Cannon House Office Building Washington DC 20515-2102,202-225-6101,,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,242426145,RepJimMcGovern,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,,M000312,1504,N00000179,,H4MA03022,45976,400263,552,Jim McGovern (Massachusetts),,29729,Jim McGovern (American politician)
Meeks,Gregory,W.,,,Gregory W. Meeks,9/25/1953,M,rep,NY,5,,Democrat,https://meeks.house.gov,https://meeks.house.gov,2310 Rayburn House Office Building Washington DC 20515-3205,202-225-3461,https://meeks.house.gov/address_authentication?form=/contact,http://meeks.house.gov/rss.xml,RepGregoryMeeks,22812754,gregorymeeksny05,gwmeeks,UCljJnwgQS6Z6-NypDyqKJZQ,,M001137,1506,N00001171,,H8NY06048,53469,400271,4360,Gregory Meeks,,29776,Gregory Meeks
Moore,Gwen,,,,Gwen Moore,4/18/1951,F,rep,WI,4,,Democrat,https://gwenmoore.house.gov,https://gwenmoore.house.gov,2252 Rayburn House Office Building Washington DC 20515-4904,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,RepGwenMoore,22669526,GwenSMoore,RepGwenMoore,UCCs9o1XaSsCsqNpO0iO0_Ew,,M001160,1811,N00026914,,H4WI04183,42548,400661,3457,Gwen Moore,,20537,Gwen Moore
Moran,Jerry,,,,Jerry Moran,5/29/1954,M,sen,KS,,3,Republican,https://www.moran.senate.gov,https://www.moran.senate.gov,521 Dirksen Senate Office Building Washington DC 20510,202-224-6521,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,http://www.moran.senate.gov/public/index.cfm/rss/feed/,JerryMoran,18632666,jerrymoran,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,,M000934,1507,N00005282,S347,"H6KS01096,S0KS00091",45469,400284,542,Jerry Moran,,29722,Jerry Moran
Murkowski,Lisa,A.,,,Lisa Murkowski,5/22/1957,F,sen,AK,,3,Republican,https://www.murkowski.senate.gov,https://www.murkowski.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-6665,https://www.murkowski.senate.gov/public/index.cfm/contact,http://www.murkowski.senate.gov/public/?a=rss.feed,LisaMurkowski,18061669,SenLisaMurkowski,senatormurkowski,UCaigku16AErqvD0wRuwGb9A,,M001153,1694,N00026050,S288,S4AK00099,1004138,300075,15841,Lisa Murkowski,,40300,Lisa Murkowski
Murphy,Christopher,S.,,,Christopher Murphy,8/3/1973,M,sen,CT,,1,Democrat,https://www.murphy.senate.gov,https://www.murphy.senate.gov,136 Hart Senate Office Building Washington DC 20510,202-224-4041,https://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,SenMurphyOffice,2853793517,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,,M001169,1837,N00027566,S364,"H6CT05124,S2CT00132",1021270,412194,17189,Chris Murphy (Connecticut),,20707,Chris Murphy
Murray,Patty,,,,Patty Murray,10/11/1950,F,sen,WA,,3,Democrat,https://www.murray.senate.gov,https://www.murray.senate.gov,154 Russell Senate Office Building Washington DC 20510,202-224-2621,https://www.murray.senate.gov/write-to-patty/,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,293131808,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,,M001111,1409,N00007876,S229,S2WA00189,25277,300076,53358,Patty Murray,,49308,Patty Murray
Nadler,Jerrold,L.,,,Jerrold Nadler,6/13/1947,M,rep,NY,12,,Democrat,https://nadler.house.gov,https://nadler.house.gov,2132 Rayburn House Office Building Washington DC 20515-3212,202-225-5635,https://nadler.house.gov/contact/,http://nadler.house.gov/rss.xml,RepJerryNadler,40302336,CongressmanNadler,congressmannadler,UCQKj0qU1e7o2f5ftSh-c9aQ,,N000002,850,N00000939,,H2NY17071,26159,400289,26980,Jerrold Nadler,,29377,Jerry Nadler
Neal,Richard,E.,,,Richard E. Neal,2/14/1949,M,rep,MA,1,,Democrat,https://neal.house.gov,https://neal.house.gov,372 Cannon House Office Building Washington DC 20515-2101,202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,442824717,reprichardneal,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,,N000015,854,N00000153,,H8MA02041,6103,400291,26895,Richard Neal,,15616,Richard Neal
Norton,Eleanor,Holmes,,,Eleanor Holmes Norton,6/13/1937,F,rep,DC,0,,Democrat,https://norton.house.gov,https://norton.house.gov,2136 Rayburn House Office Building Washington DC 20515-5101,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,EleanorNorton,23600262,CongresswomanNorton,EleanorHNorton,UChRrAXUGylfxJjbquC6aUjQ,@CongresswomanNorton@Mastodon.social,N000147,868,N00001692,,H0DC00058,882,400295,775,Eleanor Holmes Norton,,,Eleanor Holmes Norton
Pallone,Frank,J.,Jr.,,"Frank Pallone, Jr.",10/30/1951,M,rep,NJ,6,,Democrat,https://pallone.house.gov,https://pallone.house.gov,2107 Rayburn House Office Building Washington DC 20515-3006,202-225-4671,,http://pallone.house.gov/rss.xml,FrankPallone,31801993,repfrankpallone,repfrankpallone,UCN0_wn9hs1LI3UKkji2PP2A,,P000034,887,N00000781,,"H8NJ03073,S6NJ00263",6107,400308,26951,Frank Pallone,,15454,Frank Pallone
Paul,Rand,,,,Rand Paul,1/7/1963,M,sen,KY,,3,Republican,https://www.paul.senate.gov,https://www.paul.senate.gov,295 Russell Senate Office Building Washington DC 20510,202-224-4343,https://www.paul.senate.gov/connect/email-rand,http://paul.senate.gov/rss/?p=news,SenRandPaul,1.29862E+18,SenatorRandPaul,SenatorRandPaul,UCeM9I-20oWUs8daIIpsNHoQ,,P000603,2082,N00030836,S348,S0KY00156,9265241,412492,117285,Rand Paul,,41104,Rand Paul
Pelosi,Nancy,,,,Nancy Pelosi,3/26/1940,F,rep,CA,11,,Democrat,https://pelosi.house.gov,https://pelosi.house.gov,1236 Longworth House Office Building Washington DC 20515-0511,202-225-4965,https://pelosi.house.gov/address_authentication?form=/contact/email-me,http://pelosi.house.gov/atom.xml,SpeakerPelosi,15764644,NancyPelosi,nancypelosi,UCxPeEcH0xaCK9nBK98EFhDg,,P000197,905,N00007360,,H8CA05035,6153,400314,26732,Nancy Pelosi,,15448,Nancy Pelosi
Peters,Gary,C.,,,Gary C. Peters,12/1/1958,M,sen,MI,,2,Democrat,https://www.peters.senate.gov,https://www.peters.senate.gov,724 Hart Senate Office Building Washington DC 20510,202-224-6221,https://www.peters.senate.gov/contact/email-gary,,SenGaryPeters,236511574,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,,P000595,1929,N00029277,S380,"H8MI09068,S4MI00355",50199,412305,8749,Gary Peters,,20923,Gary Peters
Pingree,Chellie,,,,Chellie Pingree,4/2/1955,F,rep,ME,1,,Democrat,https://pingree.house.gov,https://pingree.house.gov,2354 Rayburn House Office Building Washington DC 20515-1901,202-225-6116,,http://pingree.house.gov/index.php?format=feed&amp;type=rss,ChelliePingree,14984637,ChelliePingree,congresswomanpingree,UCLKaWFM7I84WcreDRhhhkVg,@chelliepingree@mastodon.social,P000597,1927,N00013817,,"H8ME01120,S0ME00038",1002167,412307,6586,Chellie Pingree,,20920,Chellie Pingree
Quigley,Mike,,,,Mike Quigley,10/17/1958,M,rep,IL,5,,Democrat,https://quigley.house.gov,https://quigley.house.gov,2083 Rayburn House Office Building Washington DC 20515-1305,202-225-4061,,http://quigley.house.gov/index.php?format=feed&amp;type=rss,RepMikeQuigley,56864092,repmikequigley,RepMikeQuigley,UCDP13XegdoZ4bxYHxM34yAA,,Q000023,1967,N00030581,,H0IL05096,9263344,412331,83310,Michael Quigley,,20954,Mike Quigley
Rogers,Harold,,,Hal,Harold Rogers,12/31/1937,M,rep,KY,5,,Republican,https://halrogers.house.gov,https://halrogers.house.gov,2406 Rayburn House Office Building Washington DC 20515-1705,202-225-4601,,http://halrogers.house.gov/news/rss.aspx,RepHalRogers,550401754,CongressmanHalRogers,RepHalRogers,UChVFKLZkRoHQDhp4zNvEezQ,,R000395,977,N00003473,,H0KY05015,6739,400340,26875,Harold Rogers,,14854,Hal Rogers
